"track_id";"track_popularity";"track_album_release_date";"playlist_name";"playlist_genre";"playlist_subgenre";"danceability";"energy";"key";"loudness";"mode";"speechiness";"acousticness";"instrumentalness";"liveness";"valence";"tempo";"duration_ms";"duration_seconds";"duration_minutes";"popularity_category";"release_date_age";"danceability_cat";"track_name";"track_artist";"row_num";"energy_category";"acoustic_category";"liveness_category"
"1UX6IpGYtIOP7J40NeY5pp";16;"2001-01-01";"Pop Punk | Post-Hardcore";"pop";"post-teen pop";0.554;0.954;9;-3.797;1;0.0455;0.00147;3.15e-06;0.133;0.68;116.154;167600;168;2.8;"Trash";"old";"semi-danceable";"Roller Coaster";"blink-182";1;"fast";"not confident";"slightly confident"
"1UXBbmjIrxjckrbv5EfSVT";59;"2008-08-26";"Post teen pop";"pop";"post-teen pop";0.611;0.936;7;-3.697;0;0.11;0.0309;0.0;0.12;0.697;144.901;201427;201;3.35;"Alright!";"old";"semi-danceable";"Tell Me Something I Don't Know - Soundtrack";"Selena Gomez";1;"fast";"not confident";"slightly confident"
"1uXbwHHfgsXcUKfSZw5ZJ0";75;"2011-06-24";"post-teen alternative, indie, pop (large variety)";"pop";"post-teen pop";0.733;0.899;0;-4.237;1;0.143;0.00496;4.72e-05;0.372;0.76;127.086;236093;236;3.933333333;"Alright!";"old";"highly_danceable";"Run the World (Girls)";"Beyonc�";1;"medium fast";"not confident";"semi confident"
"1V6gIisPpYqgFeWbMLI0bA";74;"2013-01-01";"post teen pop";"pop";"post-teen pop";0.504;0.785;8;-4.802;1;0.104;0.0738;0.0;0.239;0.502;173.968;210840;211;3.516666666;"Alright!";"old";"semi-danceable";"Heart Attack";"Demi Lovato";1;"medium fast";"not confident";"confident"
"1vffte5WTHIik37ePfJdo4";10;"2015-03-16";"BALLARE - رقص";"pop";"post-teen pop";0.884;0.657;6;-4.569;0;0.0977;0.00589;0.0;0.154;0.489;107.059;234693;235;3.916666666;"Trash";"old";"highly_danceable";"King Kunta";"Kendrick Lamar";1;"medium slow";"not confident";"slightly confident"
"1Vk6binioVDRup8aSqS53T";0;"2013-04-15";"🤩🤪Post Teen Pop🤪🤩";"pop";"post-teen pop";0.659;0.871;4;-1.55;1;0.0333;0.095;0.0;0.298;0.765;128.993;245492;245;4.083333333;"Trash";"old";"semi-danceable";"Lightning In A Bottle";"The Summer Set";1;"medium fast";"not confident";"semi confident"
"1vsQb8n0icvMsFnL9663LM";70;"2019-10-24";"Dance Pop";"pop";"dance pop";0.581;0.76;0;-3.962;1;0.0406;0.16;0.0;0.183;0.523;104.099;205787;206;3.433333333;"Alright!";"young";"semi-danceable";"Need Your Love (with Noah Kahan)";"Gryffin";1;"medium fast";"slightly confident";"slightly confident"
"1vuz46T61qINYeGeN93AKZ";27;"2010-09-10";"90s Dance Hits";"pop";"dance pop";0.723;0.711;1;-5.846;1;0.0427;0.192;5.74e-06;0.11;0.661;104.814;189987;190;3.166666666;"Meh";"old";"highly_danceable";"Life - Radio Edit";"Des'ree";1;"medium slow";"slightly confident";"slightly confident"
"1vvNmPOiUuyCbgWmtc6yfm";77;"2016-09-16";"Dance Pop";"pop";"dance pop";0.819;0.913;4;-3.059;0;0.0427;0.0935;3.72e-05;0.161;0.536;119.989;219160;219;3.65;"Banger";"young";"highly_danceable";"My Way";"Calvin Harris";1;"fast";"not confident";"slightly confident"
"1waTVUMM4yAMG09Z1kw9LU";0;"2014-06-09";"BALLARE - رقص";"pop";"post-teen pop";0.714;0.783;7;-5.466;0;0.0288;0.0928;3.84e-05;0.582;0.54;121.993;215667;216;3.6;"Trash";"old";"highly_danceable";"There is no other time";"Klaxons";1;"medium fast";"not confident";"confident"
"1wcoDQxo1D3cUVS0JdCeWQ";42;"2018-07-06";"Electropop 2019";"pop";"electropop";0.728;0.562;2;-6.207;1;0.066;0.562;0.0;0.104;0.447;98.044;200730;201;3.35;"Meh";"young";"highly_danceable";"With You";"Tyler Shaw";1;"slow";"confident";"slightly confident"
"1wF2QB0bAAYQdPUIn0L0VE";40;"2007-01-01";"The Sound of Post-Teen Pop";"pop";"post-teen pop";0.69;0.29;5;-6.544;1;0.0282;0.676;0.0;0.109;0.42;95.976;159467;159;2.65;"Meh";"old";"semi-danceable";"Outside Looking In";"Jordan Pruitt";1;"slow";"confident";"slightly confident"
"1wFRkVclQWfMQQcaVLjmBE";60;"2010-03-23";"Pop Punk | Post-Hardcore";"pop";"post-teen pop";0.425;0.936;8;-5.52;0;0.0829;2.1e-05;0.0;0.926;0.417;158.046;219107;219;3.65;"Alright!";"old";"semi-danceable";"If I'm James Dean, You're Audrey Hepburn";"Sleeping With Sirens";1;"fast";"not confident";"confident"
"1wgqttlPacpvmX5DKVboOa";71;"2007-08-20";"ElectroPop 2020";"pop";"electropop";0.447;0.848;2;-6.175;1;0.222;0.033;7.45e-05;0.65;0.485;172.247;205200;205;3.416666666;"Alright!";"old";"semi-danceable";"Paper Planes";"M.I.A.";1;"medium fast";"not confident";"confident"
"1WGUqMaTj8MN7QYZErtsVv";0;"2013-11-05";"BALLARE - رقص";"pop";"post-teen pop";0.854;0.832;9;-3.836;1;0.247;0.146;0.0;0.0513;0.643;116.957;301721;302;5.033333333;"Trash";"old";"highly_danceable";"Rhyme Or Reason";"Eminem";1;"medium fast";"slightly confident";"not confident"
"1wJRveJZLSb1rjhnUHQiv6";85;"2018-12-21";"Someone You Loved Lewis Capaldi (Pop Music Mix)";"pop";"post-teen pop";0.581;0.662;9;-5.239;1;0.303;0.0153;0.0;0.111;0.434;93.023;189487;189;3.15;"Banger";"young";"semi-danceable";"Swervin (feat. 6ix9ine)";"A Boogie Wit da Hoodie";1;"medium slow";"not confident";"slightly confident"
"1wjzFQodRWrPcQ0AnYnvQ9";83;"2017-05-19";"🤩🤪Post Teen Pop🤪🤩";"pop";"post-teen pop";0.752;0.505;9;-7.621;1;0.253;0.535;2.55e-06;0.104;0.419;91.97;197437;197;3.283333333;"Banger";"young";"highly_danceable";"I Like Me Better";"Lauv";1;"slow";"confident";"slightly confident"
"1WkMMavIMc4JZ8cfMmxHkI";74;"2016-09-23";"Dance Pop";"pop";"dance pop";0.669;0.832;0;-5.72;1;0.0682;0.0106;0.0;0.0968;0.7;113.035;237547;238;3.966666666;"Alright!";"young";"semi-danceable";"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"""")""";"Justin Timberlake";1;"medium fast";"not confident";"not confident"
"1WMfmBKlRTUGafwEjtJIhN";57;"2019-11-08";"Todo Éxitos";"pop";"dance pop";0.393;0.757;8;-5.825;1;0.0961;0.465;0.0;0.0965;0.444;117.676;190467;190;3.166666666;"Alright!";"young";"couch-worthy";"Mucho m�s all� - De ""Frozen 2""""""";"David Bisbal";1;"medium fast";"confident";"not confident"
"1WSGTYKLEpKfNQYYW5Oymt";79;"2019-02-28";"Dance Pop Tunes";"pop";"dance pop";0.541;0.468;10;-4.039;0;0.362;0.404;3.65e-06;0.358;0.69;95.266;158027;158;2.633333333;"Banger";"young";"semi-danceable";"I Can�t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)";"benny blanco";1;"slow";"confident";"semi confident"
"1wsT0yP7uhXJ26ZqtgpEhW";42;"2019-09-13";"Pop / Dance";"pop";"dance pop";0.512;0.682;5;-6.763;0;0.0891;0.0461;1.46e-05;0.0742;0.598;111.967;199293;199;3.316666666;"Meh";"young";"semi-danceable";"You Keep Calling";"BAARD";1;"medium slow";"not confident";"not confident"
"1x1tGzVEM8m3cPVcn5lXHw";45;"2019-09-06";"Pop / Dance";"pop";"dance pop";0.705;0.653;10;-5.977;1;0.103;0.098;0.0;0.14;0.627;99.996;168019;168;2.8;"Meh";"young";"highly_danceable";"Too Close";"Sterk�l";1;"medium slow";"not confident";"slightly confident"
"1x8IGM8FYl6uqn806QWdW0";42;"2010-03-23";"Pop Punk | Post-Hardcore";"pop";"post-teen pop";0.371;0.966;11;-4.797;1;0.105;1.01e-05;0.0;0.735;0.413;180.04;179133;179;2.983333333;"Meh";"old";"couch-worthy";"The Left Side of Everywhere";"Sleeping With Sirens";1;"fast";"not confident";"confident"
"1XGmzt0PVuFgQYYnV2It7A";78;"2012-01-01";"Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s";"pop";"dance pop";0.743;0.752;4;-4.813;1;0.0414;0.0188;0.0;0.287;0.545;110.015;231173;231;3.85;"Banger";"old";"highly_danceable";"Payphone";"Maroon 5";1;"medium fast";"not confident";"semi confident"
"1xK7enJZVdv37fnnxoZlPq";71;"2019-06-14";"Dance Pop";"pop";"dance pop";0.362;0.921;1;-3.815;0;0.486;0.123;0.0;0.19;0.529;172.191;180840;181;3.016666666;"Alright!";"young";"couch-worthy";"With You";"Kaskade";1;"fast";"slightly confident";"slightly confident"
"1XmOeniR3n1685OGZrXLtX";0;"2010-09-01";"This Is: Javiera Mena";"pop";"electropop";0.686;0.758;11;-6.458;0;0.0337;0.133;0.000929;0.0706;0.771;116.985;272227;272;4.533333333;"Trash";"old";"semi-danceable";"Luz de Piedra de Luna";"Javiera Mena";1;"medium fast";"slightly confident";"not confident"
"1XmVcaQPI9yWpKVbIiL14L";33;"2018-09-15";"Christian Dance Party";"pop";"dance pop";0.792;0.584;7;-6.181;1;0.206;0.133;0.0;0.0461;0.856;99.044;201507;202;3.366666666;"Meh";"young";"highly_danceable";"Feel so Alive";"Amplify Worship";1;"slow";"slightly confident";"not confident"
"1xNJMrHwYGKX4esmYxkPUY";51;"2019-11-22";"a taste of the mainstream";"pop";"post-teen pop";0.763;0.533;8;-7.148;0;0.0598;0.142;0.0;0.112;0.591;138.033;195112;195;3.25;"Alright!";"young";"highly_danceable";"Unstoppable";"AJ Mitchell";1;"slow";"slightly confident";"slightly confident"
"1xOk2APOzMfBBGUpMIUgve";27;"2019-09-20";"a taste of the mainstream";"pop";"post-teen pop";0.879;0.414;9;-5.514;0;0.107;0.0483;0.000413;0.0808;0.721;139.992;161318;161;2.683333333;"Meh";"young";"highly_danceable";"Misery";"Cashae";1;"slow";"not confident";"not confident"
"1xWH8zYtDeS9mW1JJG23VZ";69;"2018-08-17";"Post Teen Pop";"pop";"post-teen pop";0.831;0.485;10;-6.677;0;0.15;0.375;1.47e-05;0.118;0.622;80.022;245667;246;4.1;"Alright!";"young";"highly_danceable";"R.E.M";"Ariana Grande";1;"slow";"semi confident";"slightly confident"
"1xznGGDReH1oQq0xzbwXa3";20;"2016-05-06";"Electropop Hits  2017-2020";"pop";"electropop";0.791;0.619;1;-5.886;1;0.0532;0.00784;0.00423;0.351;0.371;103.989;173987;174;2.9;"Trash";"young";"highly_danceable";"One Dance";"Drake";1;"medium slow";"not confident";"semi confident"
"1yAPglN5AGf7UoLK062ZYq";75;"2019-05-24";"Cardio";"pop";"dance pop";0.669;0.895;5;-3.787;0;0.0575;0.128;0.0;0.297;0.576;124.964;205653;206;3.433333333;"Alright!";"young";"semi-danceable";"Wish You Well";"Sigala";1;"medium fast";"slightly confident";"semi confident"
"1YaVmBh7EAeR54FIjuFcb5";63;"2009-01-01";"post teen pop";"pop";"post-teen pop";0.605;0.902;10;-5.406;0;0.0511;0.0185;1.01e-06;0.0534;0.875;132.612;202587;203;3.383333333;"Alright!";"old";"semi-danceable";"Naturally";"Selena Gomez & The Scene";1;"fast";"not confident";"not confident"
"1YDJ2f1JuKzYWZpRYiBYHu";44;"2013-01-01";"Dance Pop";"pop";"dance pop";0.518;0.783;2;-4.88;1;0.0406;0.215;9.53e-06;0.14;0.152;125.985;214067;214;3.566666666;"Meh";"old";"semi-danceable";"If I Lose Myself - Alesso vs OneRepublic";"OneRepublic";1;"medium fast";"semi confident";"slightly confident"
"1ydmI439o0pHe0e2TLpHUv";0;"2008-01-01";"🤩🤪Post Teen Pop🤪🤩";"pop";"post-teen pop";0.471;0.875;2;-3.499;1;0.087;0.000652;0.0;0.239;0.759;177.98;197507;198;3.3;"Trash";"old";"semi-danceable";"Play My Music";"Jonas Brothers";1;"medium fast";"not confident";"confident"
"1ydOxBgLmEMfWffu6t4H5x";69;"2018-11-17";"a taste of the mainstream";"pop";"post-teen pop";0.827;0.613;8;-5.34;1;0.0621;0.366;1.25e-05;0.093;0.747;137.96;177973;178;2.966666666;"Alright!";"young";"highly_danceable";"Bad";"Lennon Stella";1;"medium slow";"semi confident";"not confident"
"1YekSxsAlGlYvm9zjLsKdh";59;"2015-01-01";"post teen pop";"pop";"post-teen pop";0.691;0.877;7;-2.954;1;0.159;0.0393;0.0;0.0325;0.968;161.935;153787;154;2.566666666;"Alright!";"old";"semi-danceable";"Did I Mention";"Jeff Lewis";1;"medium fast";"not confident";"not confident"
"1YSwQvw1NrEPfA0j1iY8eV";56;"2019-07-19";"Cardio";"pop";"dance pop";0.707;0.806;6;-4.777;1;0.175;0.00908;0.0;0.366;0.634;119.972;163000;163;2.716666666;"Alright!";"young";"highly_danceable";"All The Lies - Toby Romeo Remix / Radio Edit";"Alok";1;"medium fast";"not confident";"semi confident"
"1z1Hg7Vb0AhHDiEmnDE79l";70;"2019-07-05";"Pop Remix";"pop";"dance pop";0.675;0.931;1;-3.432;0;0.0742;0.0794;2.33e-05;0.11;0.613;124.008;176616;177;2.95;"Alright!";"young";"semi-danceable";"All the Time - Don Diablo Remix";"Zara Larsson";1;"fast";"not confident";"slightly confident"
"1z1XegUChLLQfcbtIK8ABn";75;"2019-10-18";"Dance Pop";"pop";"dance pop";0.686;0.83;8;-4.437;1;0.0369;0.0948;1.33e-06;0.182;0.486;123.032;214634;215;3.583333333;"Alright!";"young";"semi-danceable";"Body Back (feat. Maia Wright)";"Gryffin";1;"medium fast";"not confident";"slightly confident"
"1z9kQ14XBSN0r2v6fx4IdG";66;"2012-01-01";"Post-teen pop";"pop";"post-teen pop";0.564;0.71;11;-4.92;0;0.0461;0.00125;0.0;0.109;0.393;91.972;225147;225;3.75;"Alright!";"old";"semi-danceable";"Diamonds";"Rihanna";1;"medium slow";"not confident";"slightly confident"
"1zB4vmk8tFRmM9UULNzbLB";85;"2017-06-23";"ElectroPop 2020";"pop";"electropop";0.605;0.822;0;-4.833;1;0.0438;0.00671;0.134;0.147;0.288;167.997;187147;187;3.116666666;"Banger";"young";"semi-danceable";"Thunder";"Imagine Dragons";1;"medium fast";"not confident";"slightly confident"
"1ZH8NFVtXb6K6zOsAnlyOF";18;"2001-01-01";"Pop Punk | Post-Hardcore";"pop";"post-teen pop";0.557;0.885;9;-4.392;1;0.0331;0.00103;0.00149;0.393;0.567;152.089;219667;220;3.666666666;"Trash";"old";"semi-danceable";"Story Of A Lonely Guy";"blink-182";1;"medium fast";"not confident";"semi confident"
"1ZhIyWSMyEWkoQCGmEPQ40";55;"2019-01-26";"The Sound of Post-Teen Pop";"pop";"post-teen pop";0.367;0.635;1;-4.842;1;0.119;0.134;0.0;0.322;0.451;180.117;267153;267;4.45;"Alright!";"young";"couch-worthy";"Demi Lovato Medley";"Cimorelli";1;"medium slow";"slightly confident";"semi confident"
"1zi7xx7UVEFkmKfv06H8x0";83;"2016-05-06";"Electropop - Pop";"pop";"electropop";0.792;0.625;1;-5.609;1;0.0536;0.00776;0.00188;0.329;0.37;103.967;173987;174;2.9;"Banger";"young";"highly_danceable";"One Dance";"Drake";1;"medium slow";"not confident";"semi confident"
"1ZPWWSwCkxKfqdp4H0RFCo";71;"2019-10-10";"Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop";"pop";"post-teen pop";0.621;0.601;6;-5.616;0;0.148;0.0522;0.0;0.46;0.457;116.735;163636;164;2.733333333;"Alright!";"young";"semi-danceable";"ROXANNE";"Arizona Zervas";1;"medium slow";"not confident";"confident"
"1Zr7O3ECzDlfLpF6XCv7wO";12;"2015-03-25";"Electropop - Pop";"pop";"electropop";0.694;0.918;5;-3.033;0;0.185;0.0265;0.00212;0.412;0.413;125.076;270720;271;4.516666666;"Trash";"old";"semi-danceable";"Wish You Were Here - Radio Edit";"The.madpix.project";1;"fast";"not confident";"confident"
"1ZtG48NtqQdyN1AnXiiYL0";30;"2018-07-06";"Dance Pop";"pop";"dance pop";0.602;0.697;9;-6.766;1;0.0289;0.0533;0.000159;0.129;0.395;127.992;230039;230;3.833333333;"Meh";"young";"semi-danceable";"Break the Distance";"ELYAZ";1;"medium slow";"not confident";"slightly confident"
"1ztOeR0UMNFGj6B6b1sAi4";50;"2019-08-02";"Pop Dance Hits";"pop";"dance pop";0.592;0.762;1;-6.601;0;0.0686;0.00463;0.157;0.349;0.432;124.968;199750;200;3.333333333;"Meh";"young";"semi-danceable";"Pick You Up (feat. Penny F)";"Redondo";1;"medium fast";"not confident";"semi confident"
"1zUz9l0UbmB6Y3ie7AZTaG";28;"2018-12-19";"Best of 2019 Dance Pop: Japan";"pop";"dance pop";0.617;0.867;1;-5.809;0;0.0354;0.00204;3.6e-05;0.331;0.785;112.964;180600;181;3.016666666;"Meh";"young";"semi-danceable";"In This Place - Kizuna Version";"Thelma Aoyama";1;"medium fast";"not confident";"semi confident"
"1ZXffPGPbWP81GL6J4c6jD";32;"2017-12-22";"ElectroPop 2020";"pop";"electropop";0.71;0.869;10;-4.881;1;0.0357;0.216;0.143;0.0983;0.59;125.991;163929;164;2.733333333;"Meh";"young";"highly_danceable";"The Summer Is Magic (Remix Edit)";"Fuff";1;"medium fast";"semi confident";"not confident"
"1zzOMDmkRZy0g9f4JTAZKn";8;"2019-02-01";"Pop Remix";"pop";"dance pop";0.663;0.905;1;-3.781;0;0.0511;0.0325;0.0;0.333;0.397;125.996;175000;175;2.916666666;"Trash";"young";"semi-danceable";"Close To Me (with Diplo) (feat. Swae Lee) - CID Remix";"Ellie Goulding";1;"fast";"not confident";"semi confident"
"20hGTzgOu6U8WPgYg9AtXr";61;"2019-11-13";"a taste of the mainstream";"pop";"post-teen pop";0.626;0.825;1;-2.673;0;0.0544;0.0239;0.0;0.415;0.447;93.004;185806;186;3.1;"Alright!";"young";"semi-danceable";"Tongue Tied (with YUNGBLUD & blackbear)";"Marshmello";1;"medium fast";"not confident";"confident"
"20I6sIOMTCkB6w7ryavxtO";76;"2012-01-01";"The Sound of Post-Teen Pop";"pop";"post-teen pop";0.783;0.58;7;-6.548;1;0.0408;0.0114;2.28e-06;0.108;0.66;120.021;193400;193;3.216666666;"Banger";"old";"highly_danceable";"Call Me Maybe";"Carly Rae Jepsen";1;"slow";"not confident";"slightly confident"
"20JtELGPfOAMq7FpUt8eSM";62;"2019-06-18";"a taste of the mainstream";"pop";"post-teen pop";0.866;0.399;7;-10.938;1;0.0745;0.117;0.0;0.0689;0.713;129.047;223256;223;3.716666666;"Alright!";"young";"highly_danceable";"Yellow Hearts";"Ant Saunders";1;"slow";"slightly confident";"not confident"
"20KUYM6olLYPmbzLaGHfyD";0;"2017-06-16";"This Is: Javiera Mena";"pop";"electropop";0.588;0.57;1;-8.018;0;0.026;0.462;0.356;0.114;0.639;114.951;209565;210;3.5;"Trash";"young";"semi-danceable";"Nada";"Ruzzi";1;"slow";"confident";"slightly confident"
"21Inw73u4UXeKZpdjYNvZz";29;"2019-09-20";"a taste of the mainstream";"pop";"post-teen pop";0.535;0.562;1;-8.159;0;0.316;0.307;0.000868;0.111;0.35;90.076;178833;179;2.983333333;"Meh";"young";"semi-danceable";"Crazy Stupid Bitch";"Annika Grace";1;"slow";"semi confident";"slightly confident"
"21jGcNKet2qwijlDFuPiPb";98;"2019-09-06";"Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop";"pop";"post-teen pop";0.695;0.762;0;-3.497;1;0.0395;0.192;0.00244;0.0863;0.553;120.042;215280;215;3.583333333;"Banger";"young";"semi-danceable";"Circles";"Post Malone";1;"medium fast";"slightly confident";"not confident"
"21pySLskKIKrhDziCX5ojQ";70;"2008-09-23";"The Sound of Post-Teen Pop";"pop";"post-teen pop";0.671;0.685;11;-5.762;0;0.05;0.00165;0.0;0.398;0.368;118.449;245680;246;4.1;"Alright!";"old";"semi-danceable";"When I Grow Up";"The Pussycat Dolls";1;"medium slow";"not confident";"semi confident"
"21X8grU7IMAVa2elySGIRR";33;"2019-03-15";"Pop Dance Hits";"pop";"dance pop";0.704;0.758;6;-3.968;0;0.0948;0.105;0.0;0.369;0.414;108.98;189358;189;3.15;"Meh";"young";"highly_danceable";"Next To Me";"Olmos";1;"medium fast";"slightly confident";"semi confident"
"221XjUujzRVflke8Ed7wdn";32;"2020-01-03";"TUNES DANCE AND POP";"pop";"dance pop";0.421;0.706;2;-5.206;0;0.124;0.201;1.71e-05;0.192;0.34;75.646;170400;170;2.833333333;"Meh";"young";"semi-danceable";"Tell Me It's Over";"Guy Tang";1;"medium slow";"semi confident";"slightly confident"
"222B3aljXx6fFwKmFjuBED";76;"2018-11-16";"Intro to Post-Teen Pop";"pop";"post-teen pop";0.754;0.854;5;-3.449;0;0.0608;0.177;0.0;0.0808;0.8;75.002;229720;230;3.833333333;"Banger";"young";"highly_danceable";"Woman Like Me (feat. Nicki Minaj)";"Little Mix";1;"medium fast";"slightly confident";"not confident"
"22gFNeEYuXuElY2QsLeMqx";36;"2019-09-20";"Christian Dance Party";"pop";"dance pop";0.789;0.683;0;-5.579;1;0.0797;0.0612;0.000399;0.346;0.411;97.113;170948;171;2.85;"Meh";"young";"highly_danceable";"Up Again (Lucky Rose Remix)";"Dan Bremnes";1;"medium slow";"not confident";"semi confident"
"22mek4IiqubGD9ctzxc69s";77;"2015-07-17";"Dance Pop";"pop";"dance pop";0.738;0.868;11;-4.373;0;0.0731;0.0389;0.00171;0.388;0.336;122.003;212640;213;3.55;"Banger";"old";"highly_danceable";"How Deep Is Your Love";"Calvin Harris";1;"medium fast";"not confident";"semi confident"
"22VdIZQfgXJea34mQxlt81";80;"2015-08-28";"Post-teen pop";"pop";"post-teen pop";0.705;0.769;9;-5.526;0;0.0426;0.112;0.0;0.105;0.59;107.939;213520;214;3.566666666;"Banger";"old";"highly_danceable";"Can't Feel My Face";"The Weeknd";1;"medium fast";"slightly confident";"slightly confident"
"22vgEDb5hykfaTwLuskFGD";87;"2019-06-07";"The Sound of Post-Teen Pop";"pop";"post-teen pop";0.842;0.734;1;-5.065;0;0.0588;0.0427;0.0;0.106;0.952;137.958;181027;181;3.016666666;"Banger";"young";"highly_danceable";"Sucker";"Jonas Brothers";1;"medium slow";"not confident";"slightly confident"
"22wKQbMH8n7wZfso2VcLJL";57;"2010-10-01";"BALLARE - رقص";"pop";"post-teen pop";0.677;0.89;6;-5.46;0;0.159;0.0123;0.0;0.321;0.622;96.009;193707;194;3.233333333;"Alright!";"old";"semi-danceable";"Opposite Of Adults";"Chiddy Bang";1;"medium fast";"not confident";"semi confident"
"23FHa9lYnG6Dr8OzombPkS";69;"2019-08-16";"Cardio";"pop";"dance pop";0.683;0.785;7;-4.879;1;0.037;0.0643;1.34e-05;0.177;0.581;122.997;184564;185;3.083333333;"Alright!";"young";"semi-danceable";"Roots";"Valerie Broussard";1;"medium fast";"not confident";"slightly confident"
"23J9Dkf9HBm91mjJalvGn5";26;"2019-07-24";"Best of 2019 Dance Pop: Japan";"pop";"dance pop";0.742;0.732;7;-5.261;1;0.0413;0.0552;1.65e-06;0.0594;0.576;104.965;185187;185;3.083333333;"Meh";"young";"highly_danceable";"Flame of Love";"Reiji Kawaguchi";1;"medium slow";"not confident";"not confident"
"23L5CiUhw2jV1OIMwthR3S";80;"2016-07-29";"ELECTROPOP";"pop";"electropop";0.501;0.519;4;-5.88;0;0.0409;0.109;0.0;0.454;0.168;133.99;195707;196;3.266666666;"Banger";"young";"semi-danceable";"In the Name of Love";"Martin Garrix";1;"slow";"slightly confident";"confident"
"23OXdR7YuUBVWh5hSnYJau";79;"2018-10-05";"Electropop 2019";"pop";"electropop";0.609;0.674;10;-7.388;0;0.0548;0.0735;0.06;0.345;0.315;90.009;324467;324;5.4;"Banger";"young";"semi-danceable";"Chlorine";"Twenty One Pilots";1;"medium slow";"not confident";"semi confident"
"24aMOBYVHE58Y33RIwkT0L";45;"2016-05-27";"The Sound of Post-Teen Pop";"pop";"post-teen pop";0.588;0.793;1;-4.301;1;0.0414;0.0159;0.0;0.0801;0.466;97.977;191087;191;3.183333333;"Meh";"young";"semi-danceable";"Like I Did";"Shane Harper";1;"medium fast";"not confident";"not confident"
"24b8gSiQEgo1XFdwM04AbX";30;"2016-09-09";"This Is Janelle Monáe";"pop";"electropop";0.634;0.925;5;-4.017;1;0.0478;0.00388;0.0128;0.119;0.753;113.994;183267;183;3.05;"Meh";"young";"semi-danceable";"Hum Along And Dance (Gotta Get Down)";"Janelle Mon�e";1;"fast";"not confident";"slightly confident"
"24CXuh2WNpgeSYUOvz14jk";61;"2007-04-18";"90s Dance Hits";"pop";"dance pop";0.539;0.98;11;-8.18;0;0.0469;0.169;0.982;0.084;0.522;136.087;225373;225;3.75;"Alright!";"old";"semi-danceable";"Sandstorm - Radio Edit";"Darude";1;"fast";"slightly confident";"not confident"
"24Hzd4FPhz0HPx9jhM9cap";53;"2019-08-09";"Dance Pop";"pop";"dance pop";0.767;0.605;6;-5.737;0;0.188;0.559;0.000363;0.193;0.657;107.042;203200;203;3.383333333;"Alright!";"young";"highly_danceable";"Something About You (with Rudimental)";"Elderbrook";1;"medium slow";"confident";"slightly confident"
